ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0044449	contractile fiber part	50/1453	209/18511	6.2576226227201e-13	2.21024541168474e-10	2.08908644812307e-10	SYNPO2L/TNNT3/MYL4/FHL3/ACTC1/TNNT1/TPM2/TRIM54/MYL5/ACTA1/MYLK2/MYBPC3/TCAP/TNNI3/MYOM3/TNNC1/TNNT2/MYL9/NOS1AP/ITGB1BP2/ACTA2/MYLPF/MYOZ2/NOS1/S100A1/TMOD4/MYOZ1/CRYAB/SMPX/MYH2/DES/MYOT/MYH6/SCN8A/TNNC2/MYH3/MYL3/ANKRD1/KCNA5/ANKRD2/CAPN3/KLHL41/HSPB1/CACNA1D/SYNC/MYH7/HRC/ACTN2/TRIM63/TNNI2	50
GO:0043292	contractile fiber	52/1453	224/18511	7.64790799890913e-13	2.21024541168474e-10	2.08908644812307e-10	SYNPO2L/TNNT3/MYL4/FHL3/ACTC1/TNNT1/TPM2/TRIM54/MYL5/ACTA1/MYLK2/MYBPC3/TCAP/TNNI3/MYOM3/TNNC1/TNNT2/MYL9/NOS1AP/ITGB1BP2/ACTA2/MYLPF/MYOZ2/NOS1/MYH7B/S100A1/TMOD4/MYOZ1/CST3/CRYAB/SMPX/MYH2/DES/MYOT/MYH6/SCN8A/TNNC2/MYH3/MYL3/ANKRD1/KCNA5/ANKRD2/CAPN3/KLHL41/HSPB1/CACNA1D/SYNC/MYH7/HRC/ACTN2/TRIM63/TNNI2	52
GO:0030017	sarcomere	46/1453	192/18511	4.96584690013663e-12	9.56753169426323e-10	9.04306856551196e-10	SYNPO2L/TNNT3/MYL4/FHL3/ACTC1/TNNT1/TPM2/TRIM54/ACTA1/MYLK2/MYBPC3/TCAP/TNNI3/MYOM3/TNNC1/TNNT2/NOS1AP/ITGB1BP2/MYOZ2/NOS1/S100A1/TMOD4/MYOZ1/CRYAB/SMPX/MYH2/DES/MYOT/MYH6/SCN8A/TNNC2/MYH3/MYL3/ANKRD1/KCNA5/ANKRD2/CAPN3/KLHL41/HSPB1/CACNA1D/SYNC/MYH7/HRC/ACTN2/TRIM63/TNNI2	46
GO:0030016	myofibril	47/1453	213/18511	6.32995645461116e-11	9.14678707691312e-09	8.64538789458734e-09	SYNPO2L/TNNT3/MYL4/FHL3/ACTC1/TNNT1/TPM2/TRIM54/ACTA1/MYLK2/MYBPC3/TCAP/TNNI3/MYOM3/TNNC1/TNNT2/NOS1AP/ITGB1BP2/MYOZ2/NOS1/MYH7B/S100A1/TMOD4/MYOZ1/CRYAB/SMPX/MYH2/DES/MYOT/MYH6/SCN8A/TNNC2/MYH3/MYL3/ANKRD1/KCNA5/ANKRD2/CAPN3/KLHL41/HSPB1/CACNA1D/SYNC/MYH7/HRC/ACTN2/TRIM63/TNNI2	47
GO:0031674	I band	29/1453	132/18511	3.10360631462253e-07	3.58776889970364e-05	3.39109826797703e-05	SYNPO2L/FHL3/ACTC1/TRIM54/MYBPC3/TCAP/MYOM3/NOS1AP/ITGB1BP2/MYOZ2/NOS1/S100A1/MYOZ1/CRYAB/DES/MYOT/SCN8A/MYL3/ANKRD1/KCNA5/ANKRD2/CAPN3/HSPB1/CACNA1D/SYNC/MYH7/HRC/ACTN2/TRIM63	29
GO:0036379	myofilament	11/1453	24/18511	6.42787994902037e-07	6.19219101755629e-05	5.85275384831855e-05	TNNT3/TNNT1/TPM2/ACTA1/MYBPC3/TNNI3/TNNC1/TNNT2/TMOD4/TNNC2/TNNI2	11
GO:0005865	striated muscle thin filament	10/1453	21/18511	1.35870953907752e-06	0.000112190587655258	0.000106040639215223	TNNT3/TNNT1/TPM2/ACTA1/TNNI3/TNNC1/TNNT2/TMOD4/TNNC2/TNNI2	10
GO:0030018	Z disc	25/1453	119/18511	4.68008157696769e-06	0.000338135893935916	0.000319600307690294	SYNPO2L/FHL3/TRIM54/MYBPC3/TCAP/MYOM3/NOS1AP/ITGB1BP2/MYOZ2/NOS1/S100A1/MYOZ1/CRYAB/DES/MYOT/SCN8A/KCNA5/CAPN3/HSPB1/CACNA1D/SYNC/MYH7/HRC/ACTN2/TRIM63	25
GO:0005859	muscle myosin complex	10/1453	27/18511	2.09850616909059e-05	0.0013477072952604	0.00127383006053569	MYL5/MYBPC3/MYOM3/MYL9/MYLPF/MYH2/MYH6/MYH3/MYL3/MYH7	10
GO:0016460	myosin II complex	10/1453	33/18511	0.000148966337352582	0.00861025429897922	0.00813826621957789	MYL5/MYBPC3/MYOM3/MYL9/MYLPF/MYH2/MYH6/MYH3/MYL3/MYH7	10
