IDs	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0048018	receptor ligand activity	75/1199	360/14973	7.82819939110742e-15	6.99058205625893e-12	6.32848119196895e-12	PF4/IL24/WNT9B/CCL26/C10orf99/UTS2/CALCA/TRH/EBI3/PGF/CSF2/IL18/CXCL13/CD70/LIF/SEMA3E/NPFF/GREM2/GDF7/INHA/FGF14/IL6/IFNE/C1QTNF12/LTB/TNFRSF11B/CCL18/FGF17/CCL11/IL17C/CCL7/ENDOU/SCG2/SEMA3D/PF4V1/SAA4/VGF/CCL25/PPBP/CCL5/SAA2/GMFG/NTS/POMC/THPO/DKK1/IL10/TNFSF9/F2/CXCL14/WNT9A/FGF8/WNT10A/OGN/BTC/IL11/SAA1/APOA1/TNFSF15/CCL4/FGF3/CCL8/BMP7/SLURP1/TNFSF8/SFRP2/GPHA2/PRL/GRP/TIMP1/NDP/IL27/IFNG/FGF19/CCL3	75
GO:0030545	receptor regulator activity	77/1199	385/14973	3.3845081701274e-14	1.51118289796188e-11	1.36805382876729e-11	PF4/IL24/WNT9B/CCL26/C10orf99/UTS2/CALCA/TRH/EBI3/PGF/CSF2/IL18/CXCL13/CD70/LIF/SEMA3E/NPFF/GREM2/GDF7/AGTR2/INHA/FGF14/IL6/IFNE/C1QTNF12/LTB/TNFRSF11B/CCL18/FGF17/CCL11/IL17C/CCL7/ENDOU/SCG2/SEMA3D/PF4V1/SAA4/VGF/CCL25/PPBP/CCL5/SAA2/GMFG/NTS/POMC/THPO/DKK1/IL10/TNFSF9/F2/CXCL14/WNT9A/FGF8/WNT10A/OGN/BTC/IL11/SAA1/APOA1/TNFSF15/CCL4/FGF3/LY6G6D/CCL8/BMP7/SLURP1/TNFSF8/SFRP2/GPHA2/PRL/GRP/TIMP1/NDP/IL27/IFNG/FGF19/CCL3	77
GO:0005125	cytokine activity	42/1199	170/14973	2.54103923032593e-11	7.5638267756035e-09	6.84743203119407e-09	PF4/IL24/CCL26/C10orf99/EBI3/CSF2/IL18/CXCL13/CD70/LIF/GREM2/GDF7/INHA/IL6/IFNE/LTB/TNFRSF11B/CCL18/CCL11/IL17C/CCL7/SCG2/PF4V1/CCL25/PPBP/CCL5/THPO/IL10/TNFSF9/CXCL14/IL11/TNFSF15/CCL4/CCL8/BMP7/SLURP1/TNFSF8/TIMP1/NDP/IL27/IFNG/CCL3	42
GO:0001664	G-protein coupled receptor binding	44/1199	233/14973	6.67923622371724e-08	1.49113948694487e-05	1.34990879468812e-05	PF4/WNT9B/CCL26/C10orf99/CALCA/S100A14/CXCL13/NPFF/ATP1A3/HSPA1B/HOMER2/CCL18/GRIK3/ADORA1/CCL11/NECAB2/CCL7/PF4V1/RTP1/CCL25/AVPR1A/PPBP/CCL5/POMC/WNT6/SFTPB/CXCL14/WNT9A/REEP2/NPW/WNT10A/SAA1/PROK2/CCL4/ADRA2A/NMU/CCL8/MARCO/GPHA2/SHANK1/NDP/WNT11/P2RY1/CCL3	44
GO:0004930	G-protein coupled receptor activity	53/1199	330/14973	7.70048645107094e-07	0.000116118962524248	0.000105120956231063	GRM7/PTGFR/DRD1/SORCS3/MC4R/GCGR/ADRA2B/NPR3/GPBAR1/GPR63/GIPR/C5AR2/GPR27/CX3CR1/CHRM4/AGTR2/GPR156/GABBR2/GPR157/PTGER3/GRIK3/ADORA1/PTH1R/RXFP4/GPR22/MLNR/GPR55/P2RY12/ADGRF4/AVPR1A/OR1F1/TACR1/GPR135/AVPR1B/NTSR1/GRM5/LPAR3/GPR141/GRM1/AVPR2/HRH3/ADGRD1/ADRA2A/SPHK1/RORB/S1PR5/SFRP2/NPY1R/SFRP4/CYSLTR2/ADCYAP1R1/OR2B6/P2RY1	53
GO:0045503	dynein light chain binding	11/1199	24/14973	7.80194597027422e-07	0.000116118962524248	0.000105120956231063	DNAI2/DYNC2H1/DNAH9/DNAH6/WDR63/DNAH7/DNAH3/DNAH10/DNAH5/DNAI1/DNAH11	11
GO:0008009	chemokine activity	15/1199	46/14973	1.55960690888393e-06	0.000198961281376193	0.00018011700842449	PF4/CCL26/C10orf99/CXCL13/CCL18/CCL11/CCL7/PF4V1/CCL25/PPBP/CCL5/CXCL14/CCL4/CCL8/CCL3	15
GO:0050786	RAGE receptor binding	7/1199	11/14973	5.13814477551727e-06	0.000573545410567115	0.00051922305099964	S100A13/S100A7/S100A12/S100A4/S100A9/S100P/S100A8	7
GO:0005539	glycosaminoglycan binding	34/1199	189/14973	6.21988435147731e-06	0.000617150747318804	0.000558698383851997	PF4/EPYC/JCHAIN/VIT/AOC1/SPOCK3/NCAN/AZU1/PGF/CXCL13/FGFR4/PRG2/GREM2/LTF/LIPH/ABI3BP/CCL7/FGFR2/PF4V1/SLIT2/TNXB/ADAMTS8/VTN/TNFAIP6/F2/PLA2G5/TENM1/PGLYRP4/SAA1/FGFRL1/CCL8/BMP7/APOE/LIPC	34
GO:0042379	chemokine receptor binding	16/1199	58/14973	8.22956453326173e-06	0.000734900112820272	0.000665295322267895	PF4/CCL26/C10orf99/S100A14/CXCL13/CCL18/CCL11/CCL7/PF4V1/CCL25/PPBP/CCL5/CXCL14/CCL4/CCL8/CCL3	16
