IDs	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
hsa04512	ECM-receptor interaction	35/681	80/6220	5.01346249482833e-14	1.4338502735209e-11	1.17684435404918e-11	948/3908/1297/8516/256076/284217/131873/1286/1311/1280/8515/3381/1277/2335/3910/22801/1278/1282/3678/3676/3371/1292/63923/1291/7057/5649/1293/9899/3690/7060/7148/3685/7058/1284/6696	35
hsa04974	Protein digestion and absorption	32/681	77/6220	3.45659676467122e-12	4.94293337347984e-10	4.05695304485095e-10	1297/256076/131873/1286/1280/1360/6550/1300/1301/1277/50509/6546/1359/2006/81578/1278/1282/1290/6547/1289/169044/486/1292/1281/255631/477/1291/7373/1303/1293/1306/1284	32
hsa04514	Cell adhesion molecules (CAMs)	40/681	134/6220	1.26256241552358e-09	9.34447706076062e-08	7.66955607121685e-08	29851/64101/3117/9378/29126/933/8516/22854/22829/57689/201633/3684/58494/5797/1000/1462/84628/6401/920/3689/3676/4685/8506/80380/1272/83700/57863/7412/6402/940/22871/3111/5010/6614/942/57502/5788/6383/941/3685	40
hsa04151	PI3K-Akt signaling pathway	70/681	311/6220	1.30691986863785e-09	9.34447706076062e-08	7.66955607121685e-08	5521/3481/3908/2261/1297/8516/4804/256076/4914/284217/131873/1286/1311/2250/1280/9965/2056/8115/1129/8515/3381/2260/1277/56034/1902/2335/3910/22801/7010/10000/1278/2846/5159/1282/3479/1436/3678/3575/3791/3676/284/3082/3371/54331/9180/1292/63923/23533/2252/5156/1291/3559/7057/7424/2255/5649/2246/59345/3569/2324/2149/1293/3690/7060/7148/3685/7058/1284/6696/5294	70
hsa04060	Cytokine-cytokine receptor interaction	59/681	246/6220	2.27112018680313e-09	1.29908074685139e-07	1.06623116138336e-07	27189/3952/3586/6358/10563/3589/6357/5197/4804/7850/3596/7066/6354/26525/11009/10344/5196/651/6372/643/6370/2056/3568/8995/7043/3604/6362/6363/729230/4283/6366/3587/6387/920/1436/3575/7292/944/7124/9180/6347/1230/6374/3572/3554/1237/3977/1524/1233/1234/8744/6355/3559/7042/392255/10673/1439/3569/3624	59
hsa04510	Focal adhesion	49/681	192/6220	6.36348712898527e-09	3.03326219814965e-07	2.48957478905915e-07	3908/1297/8516/256076/5063/284217/131873/1286/1311/5923/1280/8515/3381/1277/56034/2335/3910/22801/10000/2316/1278/5159/1282/3479/3678/3791/3676/3082/3371/5579/1292/63923/4638/5156/1291/7057/7424/5649/2324/857/1293/5602/3690/7060/7148/3685/7058/1284/6696	49
hsa04640	Hematopoietic cell lineage	28/681	88/6220	8.91314688705887e-08	3.64165715671263e-06	2.98891993355508e-06	948/3117/911/3589/952/933/910/7850/7066/1380/2056/3568/3684/945/920/1436/3678/3575/3676/913/1378/7124/3554/3559/3111/931/3569/3690	28
hsa04080	Neuroactive ligand-receptor interaction	44/681	188/6220	5.65315614958341e-07	2.02100332347607e-05	1.65875502810145e-05	2898/3952/1136/6869/59350/552/27334/1145/2357/3363/2901/8811/3357/148/1268/2642/1269/2847/10886/3360/185/1129/1902/3356/2892/2359/5737/9934/10203/2846/728/1511/719/2908/10800/2743/5027/1901/140/2903/1903/3274/2149/5733	44
hsa04610	Complement and coagulation cascades	23/681	70/6220	6.70531938800055e-07	2.13080149440907e-05	1.74887277605161e-05	5055/5648/722/2155/1380/3684/11326/730/3075/728/2/716/3689/1378/715/710/2244/719/3687/5054/718/2149/2162	23
hsa05144	Malaria	17/681	46/6220	3.13630190754226e-06	8.96982345557086e-05	7.36205605665183e-05	948/3586/1311/7043/6401/3689/3082/1378/7124/6347/7412/7057/7042/3569/6383/7060/7058	17
hsa04015	Rap1 signaling pathway	42/681	193/6220	7.57229719892431e-06	0.000196879727172032	0.00016159064835982	2261/2357/111/4804/2250/1268/9965/2260/56034/5587/1902/108/3684/7010/10000/2846/5159/7074/25780/3479/1436/3689/3791/284/3082/3937/5579/54518/3397/2775/2252/5156/22808/7057/2903/7424/2255/2246/2533/2324/2149/3690	42
hsa05150	Staphylococcus aureus infection	17/681	50/6220	1.15663428290698e-05	0.00027566450409283	0.000226253899200225	3586/3117/2357/5648/3684/2212/2359/3075/728/716/3689/715/2213/719/3111/718/2214	17
hsa05205	Proteoglycans in cancer	40/681	192/6220	3.66161150970744e-05	0.000805554532135638	0.000661165479080777	3481/117581/7476/7475/11211/4060/815/5962/2260/2335/7078/4313/10000/2316/3059/81578/4318/7074/3479/3678/3791/1634/3082/287/7291/7124/4478/5579/2099/3708/22808/7057/7042/7472/7483/857/6383/2719/3690/3685	40
hsa04933	AGE-RAGE signaling pathway in diabetic complications	25/681	99/6220	4.24003700028622e-05	0.000866178987201328	0.000710923497040472	1286/185/7043/1277/2335/4313/10000/1278/1282/6401/7124/4772/5579/6347/1281/7412/50507/1906/5054/7042/7424/3569/1536/5602/1284	25
hsa05322	Systemic lupus erythematosus	25/681	103/6220	8.57814800825226e-05	0.00163556688690676	0.00134240491637913	3586/3117/8364/8332/8348/474382/8331/8968/126961/8338/8356/2212/730/716/1511/715/7124/940/3111/2903/718/942/55766/941/2214	25
hsa04020	Calcium signaling pathway	34/681	161/6220	0.000105574057018924	0.00188713626921327	0.00154888254705395	6869/552/952/3363/8913/4842/3357/148/491/3360/185/1129/815/108/6546/3356/8877/5737/493/5159/5136/6547/5579/3708/4638/10800/5156/5027/5350/2903/5153/3274/2149/5733	34
hsa05414	Dilated cardiomyopathy (DCM)	20/681	77/6220	0.000161536102008218	0.00271760736319708	0.00223049849831781	3908/111/8516/6442/8515/7043/108/6546/22801/3479/3678/3676/7124/6444/781/5350/7042/6445/3690/3685	20
hsa05146	Amoebiasis	21/681	86/6220	0.000284715177002458	0.00452380781237238	0.00371295230827766	3586/3908/284217/7850/1286/7043/1277/3684/2335/3910/1278/1282/3689/1511/7124/5579/1281/3554/7042/3569/1284	21
hsa04145	Phagosome	30/681	144/6220	0.000340824553952635	0.00513030644370808	0.00421074102667244	1780/948/3117/30835/4842/1311/347688/8685/3684/2212/4688/81035/3678/3689/4481/715/4360/2213/4973/9902/64581/7057/3111/718/1536/3690/7060/2214/3685/7058	30
hsa05410	Hypertrophic cardiomyopathy (HCM)	18/681	72/6220	0.000562527343569234	0.00804414101304004	0.00660229461136522	3908/8516/6442/8515/7043/6546/22801/3479/3678/3676/7124/6444/781/7042/6445/3569/3690/3685	18
hsa04022	cGMP-PKG signaling pathway	30/681	150/6220	0.000702800192186979	0.00957146928407028	0.00785586179737826	111/3779/2977/27345/148/491/185/8654/108/5997/6546/10000/493/5138/10335/5592/6547/4772/486/2983/3778/23533/477/3708/4638/5350/4208/140/2982/5294	30
hsa05200	Pathways in cancer	76/681	489/6220	0.000751354740174997	0.00964369597909067	0.0079151424487936	5743/1612/3481/3908/4312/2261/7476/111/7475/4914/284217/3596/1286/2250/9965/1496/2056/238/185/3568/11211/815/7043/2260/1902/108/2335/3910/2737/4313/2113/7704/10000/4318/64399/6387/2846/5159/1282/25780/3479/1436/3575/3082/54331/4854/5579/367/1030/2099/2949/3572/2252/5156/2735/862/3559/4286/7042/2736/7424/2255/7012/7472/7483/2246/1439/59345/3569/2324/2149/5915/5733/5602/3685/1284	76
