IDs	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
hsa04974	Protein digestion and absorption	19/253	80/6329	1.80789744907662e-10	4.62821746963616e-08	3.82513039225686e-08	50509/643847/1360/6564/4311/131873/478/482/643834/5644/256076/1358/477/81578/1285/7512/1286/1357/5222	19
hsa05322	Systemic lupus erythematosus	21/253	114/6329	2.93165257460201e-09	3.75251529549057e-07	3.10137982892107e-07	8352/8361/8362/8342/3458/8346/2903/3018/3118/2904/8348/8358/317772/8345/8332/8337/8360/8354/8968/8340/8331	21
hsa05034	Alcoholism	24/253	166/6329	3.1741184087591e-08	2.7085810421411e-06	2.23858877249326e-06	2775/8352/51764/8361/8362/8342/8346/6531/2903/3018/51806/2904/8348/8358/317772/8345/8332/8337/8360/8354/7054/8968/8340/8331	24
hsa04913	Ovarian steroidogenesis	10/253	41/6329	3.26998684796062e-06	0.00020927915826948	0.000172965093800022	1586/1588/3284/108/3294/255189/6770/5321/1545/114	10
hsa04080	Neuroactive ligand-receptor interaction	23/253	217/6329	1.55765928686205e-05	0.000713133023483999	0.00058939036891564	2151/3362/11255/3354/1129/2740/4887/2903/2742/2915/2904/4923/5644/4160/117/2918/10886/1128/2550/9127/1134/1136/1137	23
hsa00830	Retinol metabolism	9/253	39/6329	1.67140552379062e-05	0.000713133023483999	0.00058939036891564	1548/56603/316/1577/126/1579/130/10170/1544	9
hsa00140	Steroid hormone biosynthesis	8/253	35/6329	5.37104501842357e-05	0.00196426789245205	0.00162342864466637	1586/1588/3284/1577/6783/3294/1545/1544	8
hsa00350	Tyrosine metabolism	7/253	32/6329	0.000214106206641629	0.00685139861253212	0.00566254572828518	316/126/1638/130/7054/3242/218	7
hsa00982	Drug metabolism - cytochrome P450	8/253	43/6329	0.000250743796709047	0.00713226799527955	0.00589467872965127	1548/316/1577/126/130/218/2326/1544	8
hsa04970	Salivary secretion	11/253	80/6329	0.00030350199252795	0.00776965100871552	0.0064214632103282	5582/108/51806/478/482/1755/477/276/1470/653247/114	11
hsa04925	Aldosterone synthesis and secretion	11/253	89/6329	0.000769925027288496	0.0178513465469951	0.0147537855918833	5582/51305/3284/108/51806/478/482/6770/477/5443/114	11
hsa04972	Pancreatic secretion	10/253	77/6329	0.000900285429420241	0.0178513465469951	0.0147537855918833	5582/1360/108/478/482/5644/1358/477/1357/114	10
hsa04260	Cardiac muscle contraction	9/253	64/6329	0.000906513691839593	0.0178513465469951	0.0147537855918833	341947/70/478/59285/482/4624/4635/477/7139	9
hsa04725	Cholinergic synapse	12/253	107/6329	0.00108098140096966	0.0197665170463024	0.016336636210143	5582/2775/51764/108/1129/3763/6572/596/1128/1136/114/1137	12
hsa04724	Glutamatergic synapse	12/253	108/6329	0.00117382489487025	0.0200332782057855	0.016557109043433	5582/2775/51764/108/2903/255189/2915/2904/50944/2918/5321/114	12
hsa04726	Serotonergic synapse	11/253	98/6329	0.00172048921164902	0.0267055852197837	0.0220716391002324	5582/2775/239/51764/3362/3354/3359/255189/3763/5321/9177	11
hsa04657	IL-17 signaling pathway	10/253	84/6329	0.00177341776850126	0.0267055852197837	0.0220716391002324	3458/6356/3934/6278/4322/2919/27189/6280/6279/4312	10
hsa00980	Metabolism of xenobiotics by cytochrome P450	7/253	46/6329	0.00211212768485251	0.0300391492956801	0.024826764014933	1548/1577/126/130/1545/218/1544	7
hsa04976	Bile secretion	8/253	60/6329	0.00246143746360126	0.0331646310885223	0.0274099130295764	108/478/482/64241/477/366/114/361	8
hsa04713	Circadian entrainment	10/253	93/6329	0.00378997613759292	0.0470061202071369	0.0388496305988262	5582/2775/51764/108/2903/51806/3763/2904/117/114	10
hsa05204	Chemical carcinogenesis	7/253	51/6329	0.0038559707982417	0.0470061202071369	0.0388496305988262	1548/1577/126/130/1545/218/1544	7
